time,Lat,Lon,Alt,pressure,temp,humidity
13:47:53,420276525,-936541178,277396,99460,-211,43645
13:47:56,420276513,-936541185,277089,99458,-210,43721
13:47:58,420276500,-936541203,276456,99460,-210,43838
13:48:01,420276481,-936541216,275489,99458,-209,43948
13:48:03,420276476,-936541218,275000,99460,-210,44060
13:48:05,420276468,-936541221,274326,99458,-209,44183
13:48:08,420276464,-936541238,273440,99460,-208,44262
13:48:10,420276463,-936541252,272998,99460,-208,44368
13:48:12,420276465,-936541263,272437,99460,-208,44427
13:48:15,420276463,-936541291,271305,99460,-207,44465
13:48:17,420276466,-936541308,270654,99462,-207,44494
13:48:20,420276465,-936541303,271372,99460,-207,44500
13:48:22,420276475,-936541316,270728,99462,-207,44482
13:48:24,420276482,-936541344,269971,99462,-207,44494
13:48:27,420276492,-936541378,268995,99460,-206,44455
13:48:29,420276502,-936541404,268572,99462,-207,44429
13:48:32,420276503,-936541431,267946,99460,-206,44402
13:48:34,420276495,-936541426,268534,99462,-207,44341
13:48:36,420276485,-936541413,269456,99460,-207,44288
13:48:39,420276465,-936541383,271344,99460,-206,44274
13:48:41,420276444,-936541352,272922,99460,-207,44158
13:48:44,420276440,-936541311,274736,99460,-207,44135
13:48:46,420276453,-936541268,276858,99458,-208,44070
13:48:48,420276467,-936541238,278730,99460,-207,44060
13:48:51,420276480,-936541229,280225,99460,-207,44019
13:48:53,420276500,-936541251,279886,99458,-208,43976
13:48:55,420276522,-936541289,279014,99460,-207,43955
13:48:58,420276548,-936541320,277950,99460,-206,43906
13:49:00,420276565,-936541330,277879,99458,-208,43887
13:49:03,420276574,-936541355,276798,99462,-207,43872
13:49:05,420276548,-936541342,276913,99460,-208,43811
13:49:07,420276517,-936541331,277340,99462,-207,43802
13:49:10,420276441,-936541328,277612,99462,-207,43784
13:49:12,420276376,-936541309,278427,99460,-208,43740
13:49:15,420276315,-936541240,280504,99462,-207,43737
13:49:17,420276293,-936541170,281947,99460,-209,43727
13:49:19,420276270,-936541122,283298,99460,-208,43740
13:49:22,420276280,-936541041,285706,99458,-208,43729
13:49:24,420276302,-936541020,286232,99460,-209,43703
13:49:27,420276325,-936541023,286369,99460,-208,43705
13:49:29,420276345,-936541033,286438,99460,-209,43691
13:49:31,420276372,-936541038,286655,99460,-208,43682
13:49:34,420276430,-936541114,285332,99458,-208,43688
13:49:36,420276443,-936541145,284409,99460,-208,43655
13:49:39,420276460,-936541175,284461,99458,-208,43631
13:49:41,420276474,-936541174,285757,99460,-209,43609
13:49:43,420276490,-936541113,286857,99458,-208,43596
13:49:46,420276503,-936541064,288095,99460,-207,43587
13:49:48,420276504,-936541014,289145,99458,-208,43549
13:49:51,420276516,-936540929,292149,99460,-207,43516
13:49:53,420276521,-936540852,294302,99458,-208,43496
13:49:55,420276491,-936540851,293650,99460,-207,43499
13:49:58,420276476,-936540839,294173,99458,-206,43489
13:50:00,420276462,-936540832,294277,99458,-207,43446
13:50:02,420276456,-936540819,294822,99458,-206,43483
13:50:05,420276471,-936540729,297652,99460,-205,43474
13:50:07,420276469,-936540693,298614,99458,-206,43474
13:50:10,420276452,-936540689,299763,99460,-205,43483
13:50:12,420276445,-936540693,299727,99458,-206,43468
13:50:14,420276436,-936540722,299041,99458,-205,43444
13:50:17,420276441,-936540766,297569,99458,-205,43433
13:50:19,420276431,-936540797,295933,99460,-206,43397
13:50:22,420276426,-936540815,294200,99458,-205,43392
13:50:24,420276437,-936540837,293545,99458,-206,43345
13:50:26,420276439,-936540861,293002,99458,-205,43333
13:50:29,420276443,-936540902,291978,99458,-204,43330
13:50:31,420276448,-936540931,291959,99458,-205,43281
13:50:34,420276450,-936540923,292354,99456,-204,43267
13:50:36,420276455,-936540925,291857,99458,-205,43222
13:50:38,420276464,-936540943,291073,99456,-204,43203
13:50:41,420276461,-936540960,290722,99458,-203,43208
13:50:43,420276459,-936540966,290335,99456,-204,43162
13:50:45,420276447,-936540941,291069,99458,-203,43162
13:50:48,420276429,-936540899,291591,99456,-202,43152
13:50:50,420276427,-936540865,292212,99458,-203,43115
13:50:53,420276414,-936540833,292621,99458,-203,43109
13:50:55,420276412,-936540801,293191,99458,-204,43109
13:50:57,420276413,-936540747,294332,99460,-203,43097
13:51:00,420276422,-936540713,294936,99458,-202,43094
13:51:02,420276434,-936540706,295247,99458,-203,43109
13:51:05,420276444,-936540688,296952,99458,-202,43105
13:51:07,420276461,-936540633,300694,99458,-203,43121
13:51:10,420276482,-936540622,301864,99460,-202,43129
13:51:12,420276499,-936540644,301875,99458,-203,43127
13:51:14,420276509,-936540658,301728,99458,-202,43146
13:51:17,420276522,-936540677,301614,99460,-201,43135
13:51:19,420276535,-936540690,301820,99460,-202,43141
13:51:22,420276561,-936540642,304208,99458,-201,43146
13:51:24,420276581,-936540614,305795,99460,-202,43176
13:51:26,420276588,-936540574,307562,99458,-201,43205
13:51:29,420276592,-936540526,309874,99458,-200,43275
13:51:31,420276594,-936540506,310758,99458,-201,43333
13:51:34,420276624,-936540498,312467,99460,-200,43421
13:51:36,420276639,-936540496,313083,99458,-201,43515
13:51:38,420276656,-936540510,313047,99458,-200,43601
13:51:41,420276684,-936540523,313195,99456,-199,43658
13:51:43,420276689,-936540527,313041,99458,-199,43699
13:51:46,420276689,-936540515,313543,99456,-199,43734
13:51:48,420276684,-936540508,313691,99458,-199,43729
13:51:50,420276692,-936540530,312032,99456,-198,43740
13:51:53,420276693,-936540572,310283,99458,-198,43717
13:51:55,420276685,-936540600,309498,99456,-199,43676
13:51:57,420276684,-936540609,308901,99458,-198,43658
13:52:00,420276637,-936540640,306335,99458,-197,43648
13:52:02,420276614,-936540665,304679,99456,-198,43588
13:52:05,420276589,-936540720,302093,99458,-198,43582
13:52:07,420276579,-936540715,301915,99456,-198,43511
13:52:09,420276560,-936540726,301499,99458,-198,43511
13:52:12,420276545,-936540770,299758,99458,-197,43480
13:52:14,420276530,-936540789,298314,99460,-198,43429
13:52:17,420276484,-936540835,296119,99458,-198,43400
13:52:19,420276451,-936540872,294653,99456,-198,43383
13:52:21,420276419,-936540902,293606,99460,-198,43365
13:52:24,420276360,-936540968,291544,99458,-197,43363
13:52:26,420276331,-936541023,290392,99458,-198,43330
13:52:29,420276300,-936541068,288797,99460,-198,43353
13:52:31,420276288,-936541097,287730,99458,-198,43320
13:52:33,420276291,-936541118,286897,99460,-198,43336
13:52:36,420276288,-936541163,286004,99460,-197,43311
13:52:38,420276295,-936541189,285598,99458,-198,43297
13:52:41,420276315,-936541225,284309,99460,-198,43267
13:52:43,420276320,-936541234,283735,99458,-198,43256
13:52:45,420276331,-936541256,283052,99456,-198,43221
13:52:48,420276353,-936541250,282995,99458,-198,43232
13:52:50,420276385,-936541204,284005,99458,-199,43197
13:52:52,420276404,-936541209,283701,99458,-198,43174
13:52:55,420276461,-936541157,285559,99460,-198,43162
13:52:57,420276534,-936541118,287513,99458,-199,43174
13:53:00,420276613,-936541066,290266,99460,-198,43145
13:53:02,420276643,-936541052,290774,99458,-199,43150
13:53:04,420276664,-936541051,290719,99460,-198,43150
13:53:07,420276691,-936541131,289034,99458,-197,43129
13:53:09,420276711,-936541123,289453,99460,-198,43104
13:53:12,420276730,-936541077,290588,99460,-198,43092
13:53:14,420276739,-936541073,290478,99458,-198,43080
13:53:16,420276752,-936541045,290585,99460,-198,43080
13:53:19,420276784,-936541032,290634,99460,-197,43067
13:53:21,420276799,-936541061,289980,99458,-198,43033
13:53:24,420276817,-936541105,288682,99462,-198,43045
13:53:26,420276823,-936541130,287674,99460,-199,43010
13:53:28,420276819,-936541143,287323,99462,-198,43016
13:53:31,420276825,-936541133,286953,99462,-197,43043
13:53:33,420276826,-936541120,286680,99462,-198,42987
13:53:36,420276810,-936541118,286272,99462,-198,42993
13:53:38,420276835,-936541027,289552,99460,-198,42981
13:53:40,420276860,-936540922,292787,99462,-198,42993
13:53:43,420276861,-936540832,295278,99460,-197,42973
13:53:45,420276834,-936540763,297627,99460,-198,42964
13:53:47,420276841,-936540760,298768,99460,-197,42985
13:53:50,420276842,-936540748,299935,99460,-197,42979
13:53:52,420276834,-936540730,301281,99460,-197,42950
13:53:55,420276797,-936540668,306014,99460,-197,42962
13:53:57,420276789,-936540640,308598,99460,-197,42950
13:53:59,420276776,-936540623,309994,99460,-197,42950
13:54:02,420276765,-936540633,312598,99458,-196,42950
13:54:04,420276765,-936540657,312672,99460,-198,42946
13:54:07,420276832,-936540661,314504,99460,-197,42962
13:54:09,420276862,-936540666,315492,99462,-198,42940
13:54:11,420276921,-936540646,317324,99460,-197,42985
13:54:14,420277071,-936540606,321189,99460,-197,42956
13:54:16,420277150,-936540607,322931,99460,-198,42940
13:54:19,420277324,-936540624,326771,99460,-197,42997
13:54:21,420277484,-936540584,331562,99460,-198,42969
13:54:23,420277581,-936540574,334634,99458,-197,42956
13:54:26,420277742,-936540578,339106,99458,-197,42968
13:54:28,420277871,-936540547,344035,99460,-197,42968
13:54:31,420277917,-936540631,349861,99458,-197,42991
13:54:33,420277941,-936540649,353525,99460,-197,42997
13:54:35,420277970,-936540603,356266,99458,-197,42968
13:54:38,420278054,-936540564,359667,99462,-196,42962
13:54:41,420278091,-936540592,361521,99458,-197,42973
13:54:43,420278144,-936540580,361590,99458,-198,42964
13:54:46,420278185,-936540571,362171,99458,-197,42985
13:54:48,420278251,-936540584,362289,99458,-198,42969
13:54:51,420278372,-936540616,363559,99458,-197,42997
13:54:53,420278460,-936540625,363889,99458,-198,42964
13:54:55,420278488,-936540628,363351,99458,-197,42979
13:54:58,420278511,-936540615,361545,99462,-196,42991
13:55:00,420278529,-936540679,360806,99458,-197,43003
13:55:03,420278635,-936540633,360603,99462,-196,42985
13:55:05,420278692,-936540629,359448,99458,-197,43003
13:55:07,420278737,-936540595,360006,99456,-196,43003
13:55:10,420278672,-936540537,360460,99460,-196,42991
13:55:12,420278551,-936540526,359251,99456,-197,42979
13:55:15,420278335,-936540513,354747,99460,-196,42991
13:55:17,420277767,-936540541,352151,99456,-197,42973
13:55:19,420277602,-936540500,351203,99460,-196,42985
13:55:22,420277697,-936540436,354830,99458,-195,42981
13:55:24,420277868,-936540403,353723,99454,-196,42979
13:55:27,420277882,-936540426,351702,99458,-196,43026
13:55:29,420277807,-936540370,350321,99454,-196,43067
13:55:31,420277682,-936540356,346799,99460,-196,43114
13:55:34,420277148,-936540589,339566,99462,-195,43116
13:55:36,420277097,-936540654,336173,99464,-196,43147
13:55:39,420276638,-936540651,329992,99464,-195,43180
13:55:41,420276499,-936540630,326661,99466,-196,43170
13:55:43,420276432,-936540579,324037,99466,-195,43180
13:55:46,420276247,-936540547,319880,99468,-194,43186
13:55:48,420276207,-936540488,317924,99468,-195,43174
13:55:51,420276127,-936540409,314777,99466,-195,43174
13:55:53,420276061,-936540350,313107,99468,-195,43157
13:55:55,420276027,-936540367,311481,99468,-195,43157
13:55:58,420276019,-936540441,308550,99470,-194,43127
13:56:00,420276008,-936540478,306548,99468,-195,43122
13:56:02,420276015,-936540503,304528,99470,-194,43098
13:56:05,420275977,-936540566,302290,99468,-193,43096
13:56:07,420275958,-936540583,301055,99470,-194,43092
13:56:10,420275961,-936540593,299349,99470,-193,43062
13:56:12,420275961,-936540625,297957,99470,-194,43081
13:56:15,420275973,-936540655,295445,99468,-193,43126
13:56:17,420276003,-936540688,293386,99470,-194,43180
13:56:19,420275985,-936540688,292041,99470,-193,43211
13:56:22,420275983,-936540658,290968,99468,-193,43229
13:56:24,420275978,-936540649,290292,99468,-193,43258
13:56:27,420275944,-936540640,289237,99468,-193,43288
13:56:29,420275928,-936540641,288619,99468,-193,43311
13:56:31,420275903,-936540639,288109,99468,-193,43323
13:56:34,420275913,-936540632,287042,99470,-192,43317
13:56:36,420275938,-936540631,286261,99468,-193,43305
13:56:38,420275957,-936540631,285757,99470,-192,43317
13:56:41,420275998,-936540664,284896,99470,-192,43352
13:56:43,420276032,-936540680,284129,99470,-193,43364
13:56:46,420276061,-936540735,282927,99472,-192,43364
13:56:48,420276084,-936540771,282072,99470,-193,43393
13:56:50,420276111,-936540813,281068,99472,-192,43387
13:56:53,420276158,-936540862,279716,99470,-191,43406
13:56:55,420276158,-936540867,279182,99472,-192,43375
13:56:58,420276183,-936540877,278277,99470,-191,43376
13:57:00,420276202,-936540902,277733,99472,-192,43358
13:57:02,420276213,-936540907,277276,99470,-192,43358
13:57:05,420276233,-936540920,276511,99472,-191,43335
13:57:07,420276230,-936540910,276260,99470,-192,43305
13:57:10,420276237,-936540899,275789,99472,-191,43288
13:57:12,420276245,-936540890,275503,99470,-191,43242
13:57:14,420276242,-936540882,275371,99472,-191,43230
13:57:17,420276233,-936540858,275336,99470,-190,43207
13:57:19,420276234,-936540852,274991,99472,-191,43171
13:57:22,420276238,-936540840,274338,99470,-190,43136
13:57:24,420276238,-936540825,274200,99472,-191,43113
13:57:26,420276246,-936540828,274004,99472,-190,43078
13:57:29,420276245,-936540811,273990,99470,-189,43055
13:57:31,420276228,-936540779,274264,99470,-190,43037
13:57:33,420276212,-936540757,274516,99470,-189,43002
13:57:36,420276164,-936540697,275432,99470,-188,43018
13:57:38,420276107,-936540642,276211,99472,-188,43053
13:57:41,420276042,-936540595,276749,99470,-188,43100
13:57:43,420276016,-936540579,277008,99470,-188,43199
13:57:45,420275972,-936540541,277730,99472,-187,43273
13:57:48,420275923,-936540486,278414,99470,-186,43359
13:57:50,420275899,-936540457,278781,99470,-186,43435
13:57:53,420275879,-936540444,278745,99472,-185,43515
13:57:55,420275894,-936540464,278662,99470,-186,43533
13:57:57,420275899,-936540466,278909,99472,-185,43574
13:58:00,420275916,-936540480,279180,99470,-184,43619
13:58:02,420275927,-936540494,279163,99472,-185,43586
13:58:05,420275948,-936540522,278777,99470,-184,43619
13:58:07,420275962,-936540541,278608,99470,-185,43586
13:58:09,420275974,-936540561,278447,99470,-184,43590
13:58:12,420275973,-936540542,278607,99468,-184,43555
13:58:14,420275967,-936540522,278862,99470,-184,43519
13:58:17,420275933,-936540456,280054,99470,-184,43484
13:58:19,420275904,-936540435,281143,99472,-185,43459
13:58:22,420275856,-936540366,282780,99472,-185,43418
13:58:24,420275830,-936540329,284044,99472,-186,43406
13:58:26,420275784,-936540290,285359,99474,-185,43377
13:58:29,420275735,-936540229,286284,99472,-184,43355
13:58:31,420275745,-936540220,286110,99474,-185,43289
13:58:33,420275749,-936540189,286158,99474,-185,43312
13:58:36,420275771,-936540179,285870,99474,-184,43273
13:58:38,420275790,-936540184,285432,99474,-185,43236
13:58:41,420275832,-936540222,284401,99474,-184,43217
13:58:43,420275850,-936540242,283867,99476,-185,43172
13:58:45,420275871,-936540265,283258,99476,-185,43172
13:58:48,420275917,-936540313,282708,99474,-184,43141
13:58:50,420275950,-936540346,282099,99476,-185,43102
13:58:53,420275948,-936540305,282133,99476,-184,43094
13:58:55,420275921,-936540241,282750,99476,-185,43043
13:58:57,420275925,-936540231,282596,99476,-185,43084
13:59:00,420275917,-936540182,282997,99476,-184,43047
13:59:02,420275913,-936540164,283351,99478,-185,43038
13:59:05,420275934,-936540158,283717,99478,-185,43004
13:59:07,420275933,-936540133,284279,99476,-186,43020
13:59:09,420275920,-936540121,284682,99478,-185,43032
13:59:12,420275871,-936540055,285589,99478,-185,43038
13:59:14,420275795,-936539967,286917,99476,-186,43010
13:59:17,420275602,-936539731,290062,99476,-185,43026
13:59:19,420275531,-936539671,290582,99476,-186,43049
13:59:21,420275486,-936539626,290778,99476,-186,43061
13:59:24,420275408,-936539541,291578,99474,-185,43032
13:59:26,420275345,-936539427,292955,99476,-186,43072
13:59:28,420275309,-936539367,293864,99476,-186,43061
13:59:31,420275191,-936539238,295538,99478,-185,43090
13:59:33,420275142,-936539139,296938,99476,-186,43090
13:59:36,420275131,-936539098,297286,99476,-186,43108
13:59:38,420275147,-936539067,297827,99476,-186,43108
13:59:40,420275165,-936539048,298194,99476,-186,43125
13:59:43,420275190,-936539049,298413,99478,-185,43114
13:59:45,420275204,-936539061,298474,99478,-186,43137
13:59:48,420275196,-936539065,298712,99476,-185,43154
13:59:50,420275194,-936539096,298607,99478,-186,43143
13:59:52,420275192,-936539065,299242,99476,-186,43154
13:59:55,420275190,-936539080,299121,99476,-185,43184
13:59:57,420275205,-936539090,299076,99478,-186,43154
14:00:00,420275232,-936539140,298323,99478,-186,43195
14:00:02,420275245,-936539150,297525,99480,-187,43187
14:00:04,420275244,-936539168,297233,99480,-186,43219
14:00:07,420275146,-936539041,298541,99480,-186,43230
14:00:09,420275150,-936539030,298474,99480,-187,43250
14:00:12,420275123,-936539005,298328,99480,-186,43265
14:00:14,420275097,-936538994,298222,99480,-187,43279
14:00:16,420275100,-936539043,297761,99480,-186,43295
14:00:19,420275108,-936539017,299410,99478,-185,43301
14:00:21,420275124,-936539079,299368,99480,-186,43271
14:00:23,420275194,-936539099,299683,99478,-185,43295
14:00:26,420275295,-936539129,299759,99480,-185,43289
14:00:28,420275385,-936539133,299869,99478,-185,43283
14:00:31,420275424,-936539179,299018,99480,-185,43312
14:00:33,420275430,-936539221,298330,99478,-185,43265
14:00:35,420275458,-936539247,297809,99480,-185,43277
14:00:38,420275555,-936539314,297802,99478,-184,43285
14:00:40,420275555,-936539341,297794,99480,-185,43248
14:00:43,420275672,-936539531,296584,99476,-184,43273
14:00:45,420275722,-936539493,296288,99476,-185,43265
14:00:47,420275768,-936539467,295007,99474,-184,43268
14:00:50,420275918,-936539456,293998,99472,-183,43303
14:00:52,420275900,-936539425,293523,99470,-184,43303
14:00:55,420275823,-936539301,293829,99470,-184,43320
14:00:57,420275801,-936539282,294043,99470,-184,43309
14:00:59,420275765,-936539155,295503,99468,-184,43361
14:01:02,420275766,-936539126,295347,99470,-183,43344
14:01:04,420275752,-936539178,293669,99468,-184,43373
14:01:07,420275750,-936539240,291739,99468,-183,43391
14:01:09,420275686,-936539218,291213,99470,-183,43443
14:01:11,420275686,-936539182,288739,99468,-182,43521
14:01:14,420275682,-936539132,286736,99470,-181,43557
14:01:16,420275679,-936539124,286125,99470,-181,43645
14:01:18,420275656,-936539149,285110,99470,-180,43709
14:01:21,420275566,-936539274,282584,99468,-180,43774
14:01:23,420275552,-936539332,281698,99470,-181,43879
14:01:26,420275580,-936539388,280677,99470,-180,43973
14:01:28,420275541,-936539376,280671,99470,-181,44101
14:01:30,420275493,-936539358,280497,99470,-180,44189
14:01:33,420275541,-936539261,279615,99470,-179,44283
14:01:35,420275572,-936539235,280133,99472,-180,44354
14:01:38,420275579,-936539182,281349,99470,-179,44437
14:01:40,420275588,-936539183,283169,99470,-179,44440
14:01:42,420275581,-936539272,283573,99468,-179,44458
14:01:45,420275499,-936539273,287179,99468,-178,44482
14:01:47,420274923,-936539313,300175,99460,-183,44421
14:01:50,420274626,-936538037,315026,99417,-192,44411
14:01:52,420274451,-936539103,325214,99329,-204,44412
14:01:55,420273920,-936538505,341613,99225,-214,44428
14:01:57,420274258,-936539157,352060,99097,-226,44533
14:01:59,420273267,-936539303,363541,98960,-242,44566
14:02:02,420273533,-936538686,381448,98821,-249,44659
14:02:04,420273058,-936539796,392443,98661,-270,44735
14:02:07,420272465,-936539537,409822,98507,-286,44840
14:02:09,420272227,-936541127,420807,98320,-308,44986
14:02:11,420271139,-936542141,432907,98147,-320,45138
14:02:14,420270932,-936544169,451285,97979,-329,45295
14:02:16,420269895,-936546254,463282,97798,-338,45480
14:02:18,420268777,-936547103,475330,97618,-343,45622
14:02:20,420268563,-936549814,486262,97445,-346,45796
14:02:22,420267457,-936552178,497191,97284,-349,45876
14:02:25,420266676,-936554028,514627,97123,-349,45954
14:02:27,420266286,-936556651,527854,96955,-352,46037
14:02:29,420265293,-936557402,538962,96778,-353,45995
14:02:32,420264944,-936560132,557410,96613,-352,46007
14:02:34,420263929,-936561458,569828,96437,-352,45890
14:02:37,420264114,-936563372,586521,96262,-351,45834
14:02:39,420263449,-936565602,599740,96082,-351,45718
14:02:41,420263235,-936566100,611339,95902,-354,45596
14:02:44,420262622,-936569373,630290,95737,-358,45459
14:02:46,420261939,-936570087,641478,95549,-363,45237
14:02:48,420261783,-936571482,655699,95374,-366,45099
14:02:51,420260429,-936574326,671179,95206,-369,44954
14:02:53,420260628,-936574990,683380,95023,-372,44709
14:02:56,420259630,-936577951,702365,94847,-372,44593
14:02:58,420259608,-936578372,714305,94671,-376,44392
14:03:00,420259771,-936580370,726259,94488,-377,44312
14:03:03,420258600,-936582036,744031,94322,-381,44182
14:03:05,420258934,-936583256,756480,94141,-391,43955
14:03:08,420257876,-936585867,774730,93971,-399,43797
14:03:10,420257643,-936586630,788849,93787,-408,43590
14:03:12,420257864,-936588803,800305,93610,-417,43471
14:03:15,420257176,-936589326,818911,93434,-422,43342
14:03:17,420257459,-936590519,831438,93248,-423,43217
14:03:20,420256148,-936591463,849894,93074,-427,43123
14:03:22,420256453,-936592117,862235,92891,-432,43044
14:03:24,420256021,-936593712,875048,92713,-432,43009
14:03:27,420255448,-936593769,894739,92543,-438,42936
14:03:29,420255790,-936595073,907777,92360,-443,42926
14:03:32,420254598,-936596162,926358,92182,-445,42913
14:03:34,420255025,-936596218,938724,91994,-454,42932
14:03:36,420254716,-936597891,951018,91820,-458,43029
14:03:39,420254187,-936598593,970272,91649,-466,43098
14:03:41,420254637,-936599698,984296,91466,-473,43263
14:03:44,420253374,-936600417,1003977,91287,-482,43332
14:03:46,420253710,-936601739,1016076,91093,-492,43531
14:03:48,420253011,-936602783,1028592,90911,-498,43663
14:03:51,420252549,-936603173,1048152,90739,-504,43797
14:03:53,420252090,-936604718,1061014,90559,-509,44024
14:03:55,420251278,-936604410,1073359,90379,-515,44119
14:03:58,420251154,-936605388,1093530,90207,-515,44313
14:04:00,420249913,-936605970,1106683,90028,-520,44397
14:04:03,420250239,-936605864,1125028,89856,-527,44475
14:04:05,420249313,-936606667,1137128,89666,-537,44546
14:04:07,420248735,-936606464,1149208,89490,-541,44601
14:04:10,420248454,-936608425,1166814,89326,-548,44688
14:04:12,420247416,-936608809,1180408,89146,-556,44740
14:04:15,420247853,-936609854,1199407,88972,-559,44830
14:04:17,420247188,-936611341,1213559,88787,-567,44823
14:04:19,420247279,-936611183,1225821,88609,-571,44726
14:04:22,420246870,-936612881,1245670,88444,-574,44551
14:04:24,420245820,-936613250,1257750,88265,-579,44125
14:04:27,420245911,-936614001,1277023,88099,-582,43813
14:04:29,420244781,-936614965,1289252,87915,-586,43330
14:04:31,420243946,-936614430,1302965,87746,-586,42940
14:04:34,420243657,-936616005,1322675,87578,-588,42585
14:04:36,420242454,-936615796,1334778,87403,-591,42017
14:04:39,420242415,-936616647,1354706,87238,-590,41677
14:04:41,420241425,-936617261,1367113,87058,-592,41163
14:04:43,420241046,-936616681,1380279,86888,-592,40815
14:04:46,420240814,-936617983,1399801,86725,-591,40533
14:04:48,420239750,-936617491,1412831,86546,-593,40051
14:04:51,420240214,-936617922,1433655,86376,-593,39779
14:04:53,420239334,-936618085,1446613,86199,-596,39350
14:04:55,420238962,-936617464,1460730,86026,-598,39072
14:04:58,420239279,-936618829,1480148,85852,-598,38846
14:05:00,420238321,-936618717,1492931,85679,-600,38443
14:05:02,420238690,-936618500,1505941,85505,-599,38238
14:05:05,420237953,-936619827,1525471,85338,-599,38008
14:05:07,420237797,-936619363,1540030,85165,-601,37653
14:05:10,420238111,-936620631,1558119,84995,-602,37458
14:05:12,420237350,-936620227,1571417,84820,-607,37093
14:05:14,420237673,-936620266,1584826,84657,-611,36898
14:05:17,420236847,-936621550,1604310,84489,-611,36763
14:05:19,420236659,-936620754,1616805,84315,-614,36508
14:05:22,420236681,-936621938,1637556,84154,-616,36356
14:05:24,420236043,-936621016,1649828,83973,-616,36168
14:05:27,420236257,-936621352,1670489,83805,-617,36019
14:05:29,420235529,-936620704,1682936,83632,-618,35823
14:05:31,420235681,-936619720,1696148,83465,-618,35658
14:05:34,420235242,-936620353,1715026,83297,-618,35527
14:05:36,420234732,-936619066,1728315,83130,-618,35274
14:05:39,420234967,-936619538,1747288,82965,-617,35134
14:05:41,420233992,-936618759,1760040,82785,-617,34865
14:05:43,420234235,-936617836,1773555,82628,-618,34703
14:05:46,420233396,-936618261,1792131,82468,-621,34556
14:05:48,420233032,-936617141,1806004,82299,-625,34289
14:05:51,420233027,-936616665,1825805,82142,-626,34181
14:05:53,420231935,-936615434,1838392,81962,-626,34000
14:05:55,420231975,-936613932,1851649,81799,-625,33876
14:05:58,420230965,-936613780,1870832,81644,-626,33750
14:06:00,420229979,-936612153,1883758,81476,-630,33588
14:06:03,420229752,-936611563,1904438,81321,-632,33510
14:06:05,420228463,-936610320,1917159,81148,-635,33405
14:06:07,420228062,-936608956,1932606,80982,-633,33424
14:06:10,420226797,-936608527,1951692,80823,-632,33433
14:06:12,420226465,-936606588,1965816,80650,-631,33480
14:06:15,420226079,-936606017,1986991,80482,-629,33593
14:06:17,420225165,-936603593,1999165,80307,-630,33714
14:06:19,420224878,-936602519,2012879,80142,-631,33838
14:06:22,420223415,-936600842,2033557,79982,-630,33947
14:06:24,420223428,-936598922,2046694,79813,-632,34064
14:06:27,420221978,-936597639,2067533,79650,-632,34189
14:06:29,420221268,-936595626,2082722,79479,-631,34322
14:06:31,420220924,-936594477,2097811,79316,-631,34394
14:06:34,420219021,-936592421,2115075,79148,-631,34464
14:06:36,420218755,-936589781,2128571,78979,-630,34557
14:06:39,420217772,-936587342,2148319,78822,-628,34592
14:06:41,420216877,-936584025,2161060,78649,-628,34653
14:06:43,420216864,-936581996,2174528,78485,-626,34649
14:06:46,420215351,-936579468,2193981,78334,-624,34647
14:06:48,420214905,-936576427,2208076,78169,-624,34614
14:06:50,420214755,-936575207,2221429,78013,-623,34652
14:06:53,420213410,-936571171,2241906,77860,-623,34657
14:06:55,420213299,-936569184,2255103,77695,-625,34726
14:06:58,420211848,-936566504,2275580,77541,-624,34822
14:07:00,420211728,-936563693,2288957,77372,-626,34984
14:07:02,420211173,-936562787,2301242,77215,-626,35181
14:07:05,420209712,-936558871,2321724,77061,-625,35389
14:07:07,420209289,-936557302,2336266,76898,-626,35726
14:07:10,420207391,-936554333,2356850,76741,-626,35985
14:07:12,420207162,-936551445,2370177,76574,-628,36390
14:07:14,420206606,-936550205,2383435,76409,-626,36731
14:07:17,420204368,-936546381,2403143,76263,-628,37039
14:07:19,420203959,-936544036,2416931,76098,-633,37603
14:07:22,420201563,-936541373,2437439,75945,-632,38062
14:07:24,420200535,-936538702,2451970,75780,-635,38711
14:07:27,420199261,-936536060,2471175,75620,-636,39243
14:07:29,420197510,-936532890,2485129,75459,-637,40031
14:07:31,420196542,-936530915,2498620,75300,-639,40608
14:07:34,420193672,-936527938,2517265,75145,-638,41184
14:07:36,420192278,-936524913,2532647,74993,-638,42044
14:07:39,420189877,-936522203,2551843,74838,-637,42653
14:07:41,420188068,-936518595,2566024,74679,-635,43485
14:07:44,420186701,-936515168,2586171,74518,-634,44045
14:07:46,420184336,-936511833,2598886,74351,-634,44770
14:07:48,420183108,-936508298,2612918,74197,-631,45264
14:07:51,420180879,-936504110,2634657,74052,-630,45741
14:07:53,420178699,-936500285,2649661,73892,-628,46365
14:07:56,420176577,-936497186,2668728,73731,-626,46825
14:07:58,420174144,-936494039,2682045,73570,-625,47385
14:08:01,420171747,-936488287,2701113,73421,-624,47765
14:08:03,420169799,-936486124,2714745,73262,-624,48304
14:08:05,420167032,-936482905,2726685,73111,-622,48644
14:08:08,420164569,-936477699,2747619,72971,-621,48970
14:08:10,420162219,-936475385,2760967,72818,-622,49446
14:08:12,420159558,-936471332,2773613,72674,-621,49752
14:08:14,420158072,-936467469,2786474,72533,-620,50073
14:08:16,420156253,-936464878,2799476,72403,-620,50377
14:08:19,420152578,-936458936,2819369,72270,-621,50656
